,组合,指数
2015-04-27,0.00864720377264816,0.011156
2015-04-28,-0.02734390920483809,-0.02896
2015-04-29,0.015561744339304129,0.01957
2015-04-30,0.002945851951448031,0.004914
2015-05-04,0.015394669894013724,0.004818
2015-05-05,-0.036693458831060684,-0.036559
2015-05-06,-0.008493625928869486,-0.014190000000000001
2015-05-07,-0.016869337271389614,-0.02221
2015-05-08,0.030137831016200822,0.037682
2015-05-11,0.03435084244978737,0.043521000000000004
2015-05-12,0.00928831739928926,0.021904
2015-05-13,-0.0011662523048723281,0.009062
2015-05-14,0.007321131133426251,-0.001307
2015-05-15,-0.013804111454819634,-0.008
2015-05-18,0.012710543958259324,0.018382
2015-05-19,0.03372326206044174,0.024848
2015-05-20,0.0054877087194868945,0.016712
2015-05-21,0.0269359854366642,0.036852
2015-05-22,0.022743829254368242,0.016524
2015-05-25,0.03200715546125976,0.026785999999999997
2015-05-26,0.02812120643801963,0.033216
2015-05-27,0.0109445913344155,0.011930000000000001
2015-05-28,-0.05585117198867717,-0.059912
2015-05-29,0.01384880876084904,0.009973
2015-06-01,0.05788133138327001,0.052320000000000005
2015-06-02,0.03392841164225957,0.037956
2015-06-03,0.005405871898450876,0.008597
2015-06-04,0.002820134145806063,-0.001328
2015-06-05,0.017914308249548982,0.016334
2015-06-08,0.0049288693413283005,-0.010193
2015-06-09,-0.003717196885600349,-0.001557
2015-06-10,0.01782493304274757,0.017643
2015-06-11,0.02298321646896606,0.014117999999999999
2015-06-12,0.02093671745599313,0.015801
2015-06-15,-0.012383362989121016,-0.018448
2015-06-16,-0.01945321381030529,-0.039977
2015-06-17,0.010235844297690644,0.020286
2015-06-18,-0.02811488755337721,-0.033257
2015-06-19,-0.0705142625086318,-0.069327
2015-06-23,0.00890774489336521,0.005955
2015-06-24,0.02076127433520392,0.021970999999999997
2015-06-25,-0.03702512483602816,-0.03521
2015-06-26,-0.09010760393654593,-0.083589
2015-06-29,-0.04756565444549398,-0.065369
2015-06-30,0.06330987964344681,0.049663000000000006
2015-07-01,-0.05719448920839742,-0.055480999999999996
2015-07-02,-0.06373541328920018,-0.06857
2015-07-03,-0.060332521550373164,-0.061213
2015-07-06,-0.000562405379981978,-0.016245
2015-07-07,-0.06453436894657971,-0.06529499999999999
2015-07-08,-0.050073991346270885,-0.023826999999999997
2015-07-09,0.05121963420561082,0.044526
2015-07-10,0.05444636404968173,0.05052399999999999
2015-07-13,0.05259827122492822,0.062230999999999995
2015-07-14,0.002971938258711892,0.021236
2015-07-15,-0.05349617431023724,-0.057738
2015-07-16,0.02836325420907504,0.023424
2015-07-17,0.051075286567849654,0.054882
2015-07-20,0.008989594943132673,0.015235
2015-07-21,0.007109923372255578,0.012809
2015-07-22,0.00932568123764721,0.012137
2015-07-23,0.03140074397246129,0.027854
2015-07-24,-0.02548698983590869,-0.014841
2015-07-27,-0.08316717143245089,-0.07488299999999999
2015-07-28,-0.014107090273822842,-0.018522
2015-07-29,0.04240417930134699,0.048756
2015-07-30,-0.031366328975685365,-0.027698
2015-07-31,-0.003071382325625094,-0.009425
2015-08-03,-0.013599763325382708,-0.024182000000000002
2015-08-04,0.04759320202478334,0.0533
2015-08-05,-0.011980464513294709,-0.012938
2015-08-06,-0.001225810328097432,-0.006035
2015-08-07,0.024150328631874052,0.028399999999999998
2015-08-10,0.043024950682442276,0.047517
2015-08-11,0.007084646069222655,0.004913
2015-08-12,-0.012954900431601636,-0.011735
2015-08-13,0.02091415903411331,0.023763
2015-08-14,0.010290359662004311,0.010641000000000001
2015-08-17,0.008981949774355513,0.022633
2015-08-18,-0.0728072593602841,-0.074734
2015-08-19,0.026515717780954077,0.022019999999999998
2015-08-20,-0.03955222376479506,-0.034944
2015-08-21,-0.058598748776747096,-0.054240000000000003
2015-08-24,-0.08855241619907617,-0.079695
2015-08-25,-0.08336775341396319,-0.074902
2015-08-26,-0.02796330704093286,-0.037474
2015-08-27,0.05418792394440941,0.034869
2015-08-28,0.06130779826597244,0.059919
2015-08-31,-0.029422382391671387,-0.038227000000000004
2015-09-01,-0.05791759748227355,-0.06261800000000001
2015-09-02,-0.009118416977682007,-0.007562
2015-09-07,0.011721736919634962,0.0034300000000000003
2015-09-08,0.04995409399937079,0.037649
2015-09-09,0.03824133239774974,0.027632
2015-09-10,-0.022181102173808198,-0.016898
2015-09-11,0.008409875288853286,0.008231
2015-09-14,-0.0780357318686301,-0.068305
2015-09-15,-0.058536090427298015,-0.056491
2015-09-16,0.08337016751942784,0.066013
2015-09-17,-0.02085021867021941,-0.019627
2015-09-18,0.017594836249386514,0.011980999999999999
2015-09-21,0.03690191164361645,0.035376
2015-09-22,0.007196887962188647,0.0072770000000000005
2015-09-23,-0.01622825817762985,-0.011329
2015-09-24,0.015328680439160136,0.014541
2015-09-25,-0.03522664059583902,-0.032736
2015-09-28,0.02295650371598046,0.018223
2015-09-29,-0.015442820888359132,-0.018664
2015-09-30,0.005613383848400932,0.003297
2015-10-08,0.04408558330062129,0.04062299999999999
2015-10-09,0.0197183516830588,0.015309
2015-10-12,0.04215323552999406,0.038433999999999996
2015-10-13,0.012070441377653118,0.012405999999999999
2015-10-14,-0.01179184068025596,-0.011406000000000001
2015-10-15,0.03265741524754007,0.030447000000000002
2015-10-16,0.013273139361450248,0.017076
2015-10-19,-0.001753612110993674,-2.7000000000000002e-05
2015-10-20,0.015950800296343326,0.016276
2015-10-21,-0.06617556760236032,-0.062738
2015-10-22,0.040132919922892585,0.037475
2015-10-23,0.03749407192301613,0.024975
2015-10-26,0.015019014835081723,0.006797
2015-10-27,0.009548710851554398,0.006217
2015-10-28,-0.023397536567694388,-0.025243
2015-10-29,0.010936794758011016,0.008523
2015-10-30,-0.00027208062451233796,-0.003377
2015-11-02,-0.009787891338123522,-0.020964999999999998
2015-11-03,0.004387711538512695,-0.002354
2015-11-04,0.04539263569445273,0.050272
2015-11-05,-0.001880703194870214,0.001164
2015-11-06,0.02022015550402534,0.023418
2015-11-09,0.007712387417977418,0.01302
2015-11-10,-0.002235685246412377,0.004137
2015-11-11,0.014380843863520232,0.014476
2015-11-12,0.00031625610122354403,-0.000288
2015-11-13,-0.0171631309022996,-0.015014000000000001
2015-11-16,0.024790832258554607,0.020053
2015-11-17,-0.005149541244775069,-0.008871
2015-11-18,-0.013696731440190455,-0.016135
2015-11-19,0.026812887824636533,0.025466000000000003
2015-11-20,0.009194648078703516,0.011354999999999999
2015-11-23,-0.003235168295434354,-0.007953
2015-11-24,0.01735966883740958,0.007014
2015-11-25,0.013659212393657194,0.015886
2015-11-26,-0.00859297496626732,-0.006097
2015-11-27,-0.05553367746415727,-0.06324
2015-11-30,0.0150498653862845,0.004376
2015-12-01,0.005506653637621373,0.004798
2015-12-02,-0.007638714702347671,-0.005116000000000001
2015-12-03,0.021690351490690096,0.022232
2015-12-04,-0.008857385123902883,-0.007771
2015-12-07,0.01038003602282056,0.012055
2015-12-08,-0.018082083712405828,-0.026056
2015-12-09,-0.012576392944445569,-0.004033999999999999
2015-12-10,-0.000436437514422238,-0.003263
2015-12-11,0.000288141161293609,-0.008095999999999999
2015-12-14,0.02016449376899443,0.020619000000000002
2015-12-15,0.010074214713497344,0.007681
2015-12-16,0.012921783618365268,0.004164
2015-12-17,0.02387077692628825,0.024815
2015-12-18,-0.001574848028429443,-0.002187
2015-12-21,0.01721215548945021,0.011585000000000002
2015-12-22,0.0065446135498059554,0.008736
2015-12-23,-0.005463161928761839,-0.010605999999999999
2015-12-24,0.0051569051307633895,-0.002605
2015-12-25,0.014029907182948831,0.005042
2015-12-28,-0.016300168245740432,-0.024225
2015-12-29,0.01530149968990413,0.009342
2015-12-30,0.0030591456549513563,0.008686000000000001
2015-12-31,-0.015741147044262327,-0.015936
2016-01-04,-0.08180408921783044,-0.08326499999999999
2016-01-05,-0.00110733462098278,-0.013412
2016-01-06,0.021390806244742766,0.025526
2016-01-07,-0.08609422863987692,-0.085395
2016-01-08,0.01703474302108643,0.016742
2016-01-11,-0.06293203793677993,-0.067237
2016-01-12,0.011502071777621524,0.001307
2016-01-13,-0.03232864762460386,-0.034647000000000004
2016-01-14,0.03416297376031019,0.033892000000000005
2016-01-15,-0.033183083457588025,-0.037738
2016-01-18,0.0192966924490372,0.014461
2016-01-19,0.036864445469188434,0.036493000000000005
2016-01-20,-0.006481163639380894,-0.009455
2016-01-21,-0.03970676127832695,-0.04099
2016-01-22,0.01576790897154701,0.015921
2016-01-25,0.010262377388348565,0.010152000000000001
2016-01-26,-0.06571354124305984,-0.074821
2016-01-27,-0.007107091610463412,-0.01344
2016-01-28,-0.03405599987601149,-0.044059999999999995
2016-01-29,0.03709393619797008,0.037542
2016-02-01,-0.007427988610145375,-0.012735000000000002
2016-02-02,0.0358950789024739,0.034661
2016-02-03,0.004905733372047249,0.004215
2016-02-04,0.01695398313914653,0.019841
2016-02-05,-0.016650412243874535,-0.010013000000000001
2016-02-15,0.008220527490353069,0.000678
2016-02-16,0.04212937389044935,0.041371000000000005
2016-02-17,0.014102851300287211,0.011669
2016-02-18,-0.004363140986465064,-0.002392
2016-02-19,0.002832472536594688,0.003758
2016-02-22,0.013619348387363672,0.020772
2016-02-23,-0.00787642696026336,-0.005443
2016-02-24,0.00148958296778856,0.006679000000000001
2016-02-25,-0.07302942897921605,-0.079363
2016-02-26,-0.001917065780527083,0.004068
2016-02-29,-0.04633545863182609,-0.052842
2016-03-01,0.025631041354635675,0.023026
2016-03-02,0.04347386124889585,0.051065
2016-03-03,-0.007181746805887013,0.004142
2016-03-04,-0.02710091605071363,-0.026903
2016-03-07,0.021295392783360123,0.023301
2016-03-08,0.0016824183016728158,0.0020469999999999998
2016-03-09,-0.01936601314932096,-0.025552000000000002
2016-03-10,-0.0133962706981966,-0.016929
2016-03-11,-0.000204692613224977,-0.0023480000000000003
2016-03-14,0.037128987818866525,0.032966
2016-03-15,-0.004075835448522746,-0.008924999999999999
2016-03-16,-0.009486488064042951,-0.013653
2016-03-17,0.03266079255753862,0.032928
2016-03-18,0.03534829503017023,0.035379
2016-03-21,0.01889967701175288,0.025249999999999998
2016-03-22,-0.001423430199438691,-0.003933
2016-03-23,0.006661522760201821,0.007156
2016-03-24,-0.01081747307975467,-0.016431
2016-03-25,0.007175406814761365,0.009804
2016-03-28,-0.000214918805480524,-0.0065249999999999996
2016-03-29,-0.01772148566220055,-0.019198
2016-03-30,0.04101276326268111,0.036414
2016-03-31,0.006582839955601383,0.002983
2016-04-01,-0.004275936291895932,-0.005082
2016-04-05,0.027692221349867374,0.026459999999999997
2016-04-06,0.005300935021213871,0.005862000000000001
2016-04-07,-0.00898027728641937,-0.014938
2016-04-08,-0.01468224450484612,-0.00967
2016-04-11,0.020981689294703454,0.021974999999999998
2016-04-12,-0.012465275009328036,-0.008173
2016-04-13,0.012110420514346298,0.014625999999999998
2016-04-14,0.006865451539262102,0.009084
2016-04-15,-0.0040913203211575535,-0.002734
2016-04-18,-0.0070800666287329506,-0.016156
2016-04-19,0.000980555394972881,0.004303
2016-04-20,-0.03932891743844169,-0.04534
2016-04-21,-0.01207523408123079,-0.008557
2016-04-22,0.011557857078924316,0.0068059999999999996
2016-04-25,-0.009887310309710571,-0.00553
2016-04-26,0.009076220056089655,0.011491
2016-04-27,-0.005959154909803699,-0.004974
2016-04-28,-0.005961825247998487,-0.004383000000000001
2016-04-29,-4.8656801171942004e-05,-0.00079
2016-05-03,0.031556302538003456,0.030383
2016-05-04,0.0018510153288546771,0.000378
2016-05-05,0.0058431229425677245,0.005516
2016-05-06,-0.036590752913564166,-0.039061
2016-05-09,-0.030637871018640794,-0.036541000000000004
2016-05-10,0.00227514755404945,-0.0008269999999999999
2016-05-11,0.0006000900124383251,-0.002698
2016-05-12,0.000639680954065635,0.0005319999999999999
2016-05-13,0.0012563456597378668,-0.002121
2016-05-16,0.023852146436153188,0.01719
2016-05-17,-0.005746169787403943,-0.0038190000000000003
2016-05-18,-0.028610661966061546,-0.027485
2016-05-19,0.007015465676527777,0.006311
2016-05-20,0.012427366968789988,0.011677
2016-05-23,0.016751474592360482,0.013357
2016-05-24,-0.011298341053443517,-0.011412
2016-05-25,-0.0047732587470948875,-0.004874
2016-05-26,0.002426489994152847,0.00511
2016-05-27,0.003634120243434902,-0.000835
2016-05-30,-0.005934520007376043,-0.004926
2016-05-31,0.03919825500099639,0.041323
2016-06-01,0.007633240479232084,0.004449
2016-06-02,0.010329180087966572,0.006715
2016-06-03,0.0049919650660184,0.003111
2016-06-06,0.0041784308365830905,0.003192
2016-06-07,0.004705375947971157,-0.0010739999999999999
2016-06-08,-0.003289056556695979,-0.003553
2016-06-13,-0.04383465339033254,-0.046056
2016-06-14,0.006734707914159088,0.0028399999999999996
2016-06-15,0.03956353305176497,0.032985
2016-06-16,-0.001310672761306586,-0.0037459999999999998
2016-06-17,0.005952587046830882,0.005687
2016-06-20,0.009376141632444046,0.0035709999999999995
2016-06-21,-0.008483282636293499,-0.011489000000000001
2016-06-22,0.014124141164157944,0.015563
2016-06-23,0.001064286407153281,-0.005111
2016-06-24,-0.007460292993215156,-0.012471000000000001
2016-06-27,0.024869656802322337,0.023816
2016-06-28,0.006164000093516586,0.010471
2016-06-29,0.004318955806946523,0.002078
2016-06-30,-0.002075766476582363,0.000538
2016-07-01,-0.005265235918368361,-0.0019520000000000002
2016-07-04,0.016923142687283566,0.019691
2016-07-05,0.001847080545277712,0.006037
2016-07-06,0.012558885396972697,0.004449
2016-07-07,0.00157535158128419,0.003556
2016-07-08,-0.004955091712222192,-0.003155
2016-07-11,-0.006172404106224327,0.002007
2016-07-12,0.007819132797135309,0.013092
2016-07-13,0.007779834949884545,0.00804
2016-07-14,-0.000129502890380828,0.001399
2016-07-15,-0.003442791766511188,-0.0022559999999999998
2016-07-18,-0.002673097622966858,-0.004494000000000001
2016-07-19,0.002264359961363871,0.003098
2016-07-20,0.002013823172054785,-0.002179
2016-07-21,0.007782881751258852,0.003862
2016-07-22,-0.0054919363415049105,-0.008038
2016-07-25,2.4758988872886e-05,0.0027939999999999996
2016-07-26,0.010239934625031255,0.013371
2016-07-27,-0.04440741189045894,-0.040833
2016-07-28,0.001913956007793649,0.0022470000000000003
2016-07-29,-0.0050778488849816394,-0.00647
2016-08-01,-0.01736962436285594,-0.015092000000000001
2016-08-02,0.012885031616328924,0.009695
2016-08-03,0.008724599004561906,0.004844
2016-08-04,0.005912168024281073,0.0064280000000000006
2016-08-05,-0.004659387343281529,-0.005602
2016-08-08,0.009737557808344732,0.0141
2016-08-09,0.012665959895856282,0.008074
2016-08-10,-0.003626715810817416,-0.003671
2016-08-11,-0.018631538651230014,-0.014554000000000001
2016-08-12,0.010465592753304831,0.011689
2016-08-15,0.025029642970642918,0.022771
2016-08-16,0.01064692195801209,0.004093
2016-08-17,-0.000498625312528422,0.00301
2016-08-18,0.0016537258954087968,0.000315
2016-08-19,-0.00030230094032601603,0.0014089999999999999
2016-08-22,-0.014807274850290542,-0.012185999999999999
2016-08-23,0.003206687777266959,0.0013
2016-08-24,0.0055457236433458235,0.000989
2016-08-25,-0.010812492388602046,-0.008157
2016-08-26,0.001693156789737804,0.004413
2016-08-29,0.0053607691780170885,0.00262
2016-08-30,0.004623243079479922,-0.000276
2016-08-31,0.001365203028625083,0.001316
2016-09-01,-0.007958016907596899,-0.008196
2016-09-02,-0.001180298483752118,-0.0038429999999999996
2016-09-05,0.00822834286829699,0.0054800000000000005
2016-09-06,0.016811704434246844,0.01583
2016-09-07,-0.001849313975627819,0.000207
2016-09-08,0.00606217651443397,0.003644
2016-09-09,-0.01039666514595261,-0.0072
2016-09-12,-0.02388516661565865,-0.027726
2016-09-13,0.003080895425884078,0.004513
2016-09-14,-0.004300401261426168,-0.006626
2016-09-19,0.012887418138921136,0.010516000000000001
2016-09-20,-0.00046508043370829805,-0.000339
2016-09-21,0.000146741278018724,0.000271
2016-09-22,0.007535568914634361,0.006602
2016-09-23,-0.007063787566806812,-0.0023569999999999997
2016-09-26,-0.02005374464051135,-0.020259999999999997
2016-09-27,0.01320116127703752,0.007272999999999999
2016-09-28,-0.002839004755483376,-0.000895
2016-09-29,0.003959170159670178,0.002787
2016-09-30,0.002234178348068161,0.004651
2016-10-10,0.01512156624302574,0.018900999999999998
2016-10-11,0.009947968350892513,0.006007
2016-10-12,0.002315369146841606,-0.000568
2016-10-13,0.0027887049676316162,0.00032300000000000004
2016-10-14,0.003496719527822156,-0.002365
2016-10-17,-0.004469983316329307,-0.008709
2016-10-18,0.019463133714223705,0.014990000000000002
2016-10-19,-0.000806294982132693,-0.002155
2016-10-20,-0.000823635376491549,0.00045900000000000004
2016-10-21,0.000243179980266683,-0.003533
2016-10-24,0.008799199740658237,0.009911999999999999
2016-10-25,0.003084094671950144,0.003653
2016-10-26,-0.004474960142644923,-0.0050219999999999996
2016-10-27,-0.001876866334785121,-0.0019950000000000002
2016-10-28,-0.00800077964835666,-0.009439999999999999
2016-10-31,0.0016390161006643031,-0.000562
2016-11-01,0.011169318233926084,0.00864
2016-11-02,-0.00736236901703613,-0.008116
2016-11-03,0.0073028566204180745,0.004431
2016-11-04,-0.004223675280494943,-0.0032600000000000003
2016-11-07,0.00247222253409296,0.000963
2016-11-08,0.006042125967576917,0.005312
2016-11-09,-0.006684107931931749,-0.007628
2016-11-10,0.016630432344508783,0.012922
2016-11-11,0.004496133818059578,0.007178
2016-11-14,-0.000132832289431283,0.004727
2016-11-15,0.004528698220939153,0.003848
2016-11-16,6.152386479829e-06,0.000561
2016-11-17,-0.0020082454262565492,-0.001162
2016-11-18,0.0014431618899894971,-0.005144999999999999
2016-11-21,0.002587776307698242,0.0013950000000000002
2016-11-22,0.005040264955842755,0.007518
2016-11-23,-0.003132389216065512,-0.004515
2016-11-24,-0.0060767646438397716,-0.001225
2016-11-25,0.002485487696589627,0.004495
2016-11-28,0.003919160440651215,0.0027029999999999997
2016-11-29,-0.005210457904862076,-0.007497
2016-11-30,-0.004944235690885756,-0.005319000000000001
2016-12-01,0.002881130692538258,0.0059050000000000005
2016-12-02,-0.01688530430516555,-0.015623
2016-12-05,-0.007508249018451041,-0.005361
2016-12-06,0.002521749554886376,0.000751
2016-12-07,0.009862933929605688,0.010343
2016-12-08,-0.005922067260782371,-0.004665
2016-12-09,0.0017049729973186432,-0.002071
2016-12-12,-0.0408097431588187,-0.040657
2016-12-13,0.0040445985629207195,0.004657
2016-12-14,-0.005026624726598761,-0.006161
2016-12-15,0.005226773627577286,0.006555
2016-12-16,0.007304535671175172,0.006071
2016-12-19,6.1819055732215e-05,0.00035000000000000005
2016-12-20,-0.00026118604374048,-0.003179
2016-12-21,0.006465750905251699,0.007454
2016-12-22,0.002282889634621199,-0.0009170000000000001
2016-12-23,-0.01079646067113993,-0.009427999999999999
2016-12-26,0.00634811283195047,0.002031
2016-12-27,0.0013698117732481299,-0.000937
2016-12-28,-0.004553619997893388,-0.0029609999999999997
2016-12-29,1.5001594271257001e-05,-0.0028120000000000003
2016-12-30,0.003614754736123604,0.001762
2017-01-03,0.007154380578402675,0.009122
2017-01-04,0.010604984982619303,0.011693
2017-01-05,-0.000390260801112152,0.000722
2017-01-06,-0.007633148539986867,-0.0043230000000000005
2017-01-09,0.006562016035074558,0.006874
2017-01-10,-0.004025267284101241,-0.00335
2017-01-11,-0.013044156369910187,-0.009691
2017-01-12,-0.008985193560385518,-0.009336
2017-01-13,-0.009582546863101003,-0.012464999999999999
2017-01-16,-0.022363506603833017,-0.02638
2017-01-17,0.009226447830130267,0.008427
2017-01-18,0.0005895070254868791,-0.002215
2017-01-19,-0.0058185697286730065,-0.004106
2017-01-20,0.014710517546704382,0.012960000000000001
2017-01-23,0.007794149146404417,0.008195000000000001
2017-01-24,-0.0014423969108671162,-0.001118
2017-01-25,0.0061577383147704,0.00232
2017-01-26,0.003499725803475906,0.007143
2017-02-03,-0.002622875114298151,-0.0026690000000000004
2017-02-06,0.010512152477342385,0.008402
2017-02-07,-0.000240271324147389,-0.00053
2017-02-08,0.005489496222941703,0.0057020000000000005
2017-02-09,0.007503712572422883,0.006291
2017-02-10,0.004372587926626536,0.000937
2017-02-13,0.004184852333277478,0.005135999999999999
2017-02-14,0.001647851919489795,0.0008210000000000001
2017-02-15,-0.0129487128185235,-0.009911999999999999
2017-02-16,0.008785302282435126,0.007548
2017-02-17,-0.009256460131985222,-0.008204
2017-02-20,0.01373193423811414,0.012351
2017-02-21,0.007002313535297677,0.007733
2017-02-22,0.009671092393570556,0.006182999999999999
2017-02-23,-0.004507997019717491,-3.6e-05
2017-02-24,0.001670631178203319,0.000336
2017-02-27,-0.006660272393580469,-0.008016
2017-02-28,0.002975899056850917,0.004158
2017-03-01,0.001965076744510074,0.0025840000000000004
2017-03-02,-0.006413429029664686,-0.005104
2017-03-03,0.005030370421870822,0.0028299999999999996
2017-03-06,0.012714334173645314,0.009993
2017-03-07,0.002033192516022408,0.0009
2017-03-08,-0.002205073564886306,-0.004001
2017-03-09,-0.008036856018607486,-0.008882
2017-03-10,0.005462074986591903,0.001325
2017-03-13,0.011106042562437413,0.009302
2017-03-14,-0.00021183246077771602,-0.002215
2017-03-15,0.005840734494136246,-0.001143
2017-03-16,0.006523574917004504,0.008831
2017-03-17,-0.010147687729050392,-0.009184
2017-03-20,0.00112094015532671,0.002328
2017-03-21,0.008137222216682671,0.0027089999999999996
2017-03-22,-0.002489445884365504,-0.0024790000000000003
2017-03-23,-0.000190171950290918,0.001907
2017-03-24,0.006385257529202715,0.005286999999999999
2017-03-27,-0.004358893167652145,-0.004671
2017-03-28,-0.0035870707867589058,-0.002661
2017-03-29,-0.003966012913376392,-0.002792
2017-03-30,-0.01824051037427621,-0.016171
2017-03-31,0.006024751973827014,0.004063
2017-04-05,0.024181111122536514,0.021606999999999998
2017-04-06,0.002580438427620013,0.00301
2017-04-07,0.001296880897086572,0.002908
2017-04-10,-0.002348339934299059,-0.0018520000000000001
2017-04-11,0.010149569921925172,0.009537
2017-04-12,-0.01233842996233392,-0.007948
2017-04-13,0.007903644101574514,0.005965000000000001
2017-04-14,-0.015555770717482265,-0.013231999999999999
2017-04-17,-0.00848082513744497,-0.010962000000000001
2017-04-18,-0.00011880757128845899,-0.005945000000000001
2017-04-19,-0.005440970069794493,-0.010527
2017-04-20,0.001946666909679928,-0.000452
2017-04-21,-0.007480626805173363,-0.007414
2017-04-24,-0.026933455512968774,-0.025744
2017-04-25,0.004336342393517878,0.0035770000000000003
2017-04-26,0.0014631397250730591,0.002587
2017-04-27,0.0045815594973226395,0.002575
2017-04-28,0.000770461298270186,0.003158
2017-05-02,0.000600376640901068,0.0006850000000000001
2017-05-03,0.003691187782783656,-0.0029980000000000002
2017-05-04,-0.0058462377834977985,-0.003416
2017-05-05,-0.012957466054553168,-0.014025000000000001
2017-05-08,-0.01585967719260173,-0.018744
2017-05-09,0.0070953496538064265,0.006102
2017-05-10,-0.01448536485919838,-0.020985
2017-05-11,-0.0024714834115369118,-0.002243
2017-05-12,-0.002865564009408294,-0.0015079999999999998
2017-05-15,0.003397150398315007,0.005069000000000001
2017-05-16,0.020252485985050583,0.020569999999999998
2017-05-17,0.00044217370565768904,0.002147
2017-05-18,-0.005617862417732544,-0.008519
2017-05-19,-0.003580219912405202,-0.000221
2017-05-22,-0.01714283644656056,-0.014421
2017-05-23,-0.023072600706701807,-0.021046
2017-05-24,0.005065767131260168,0.005963
2017-05-25,0.006784906670903812,0.008889000000000001
2017-05-26,0.001485594064189577,-0.0023699999999999997
2017-05-31,-0.003051571331836755,-0.002198
2017-06-01,-0.02310965224465356,-0.019592000000000002
2017-06-02,0.010590897602164029,0.010949
2017-06-05,0.01140764824085605,0.007498
2017-06-06,0.00440505041491579,0.004423
2017-06-07,0.02294684232656019,0.019429000000000002
2017-06-08,-0.0030220782428934663,0.000665
2017-06-09,0.0013206173729047859,0.0017280000000000002
2017-06-12,-0.012696214141909136,-0.011127
2017-06-13,0.013462898192580619,0.013079
2017-06-14,-0.001321998948175973,-0.002278
2017-06-15,0.010834191612149937,0.009174
2017-06-16,-0.0008313621122378869,-0.001356
2017-06-19,0.003209745010316123,0.007386
2017-06-20,0.0011036398904693539,0.001567
2017-06-21,0.0016730959521267241,0.0018609999999999998
2017-06-22,-0.014292116305818503,-0.014125
2017-06-23,0.002332133648168532,0.003
2017-06-26,0.013307395098564044,0.016859
2017-06-27,0.002156690048214393,0.00025
2017-06-28,-0.008167318248197053,-0.004409
2017-06-29,0.005018527887512336,0.005058
2017-06-30,0.00326110457051687,0.0034599999999999995
2017-07-03,0.00946571054917045,0.006392999999999999
2017-07-04,-0.004004811915714223,-0.0049440000000000005
2017-07-05,0.007831666914548174,0.007664
2017-07-06,0.001199374699720978,0.001241
2017-07-07,0.0006602565345459329,0.003928
2017-07-10,-0.006966308148522837,-0.003125
2017-07-11,-0.010953678730352023,-0.012497000000000001
2017-07-12,0.001932313393227858,0.0006519999999999999
2017-07-13,-0.002262363240186804,0.002762
2017-07-14,-0.0025844837742401428,-0.0034460000000000003
2017-07-17,-0.04116332179992721,-0.041164
2017-07-18,0.009698808393837854,0.010546
2017-07-19,0.01405752892719736,0.020363000000000003
2017-07-20,0.007614877644742224,0.006589
2017-07-21,0.0018282901180610711,0.004398
2017-07-24,0.005701216765490402,0.006696
2017-07-25,-0.005755381684721339,-0.002194
2017-07-26,0.002172828392916326,-0.001121
2017-07-27,0.014038973330264826,0.006071
2017-07-28,0.001240647250138948,0.005084
2017-07-31,0.009140646930102523,0.013279000000000001
2017-08-01,-0.001398406206590485,-0.00182
2017-08-02,-0.009093801231509492,-0.005516
2017-08-03,0.0018585358990119698,0.001616
2017-08-04,-0.005319924797524633,-0.0058850000000000005
2017-08-07,0.007780874521434056,0.012579
2017-08-08,0.001067257927579667,4.7000000000000004e-05
2017-08-09,0.004029111031652155,0.005758999999999999
2017-08-10,-0.0071133992732328455,-0.008013
2017-08-11,-0.013012796318779052,-0.020357
2017-08-14,0.019092096923204016,0.021335000000000003
2017-08-15,0.002156197631751677,0.003515
2017-08-16,0.003994983178758016,0.000639
2017-08-17,0.007154119667401426,0.007475000000000001
2017-08-18,-0.003742830895363536,-0.0028710000000000003
2017-08-21,0.006993435409583526,0.008826
2017-08-22,-0.007062327062998031,-0.004341
2017-08-23,-0.0072647948424100495,-0.008344
2017-08-24,-0.008640324212519923,-0.0069889999999999996
2017-08-25,0.012847677774379562,0.010821
2017-08-28,0.012627081687460516,0.012299
2017-08-29,-0.0037794463453836302,-0.002557
2017-08-30,0.003197955703871491,0.00707
2017-08-31,0.0012747830515296148,0.0026279999999999997
2017-09-01,0.008266273145097758,0.008667000000000001
2017-09-04,0.006757485978589051,0.005849
2017-09-05,-0.0006070712946319999,0.001094
2017-09-06,0.00038332679703168,0.005365
2017-09-07,-0.004949240669008925,-0.007344000000000001
2017-09-08,0.001157535956460398,0.002376
2017-09-11,0.009450861345100536,0.011476
2017-09-12,-0.00422975863477537,-0.000845
2017-09-13,0.005655239777412557,0.006076000000000001
2017-09-14,0.000755676548331196,-0.001824
2017-09-15,-0.0049225590832167035,-0.007514999999999999
2017-09-18,0.007479748887037729,0.00716
2017-09-19,-0.003797302996619178,-0.005013
2017-09-20,0.005474447267677984,0.008507
2017-09-21,-0.00892445434829503,-0.012018
2017-09-22,-0.003917149718488666,-0.0060550000000000005
2017-09-25,-0.012121805443485845,-0.012502
2017-09-26,0.00167498291190804,0.004757
2017-09-27,0.007617323065527426,0.009573
2017-09-28,-0.001303809343605189,-0.002332
2017-09-29,0.007440941166990234,0.0054
2017-10-09,0.011680410883751602,0.011375
2017-10-10,0.009566035913636473,0.004059
2017-10-11,0.000520403807149794,-0.005818
2017-10-12,-0.0008156816497160151,-0.001106
2017-10-13,0.005193929987776791,0.0076170000000000005
